0, 0, 1, 0, 0, 0.976708794068956, 0.978787195188929, 1, 0.0140251854596716, 0.979308330602041, 15.18955384237, 8.21539733629343, 0.058675300500564, 40, 0, 61.8545524523591, 1.0340887295206, 0, 53.5221438112559, 4.69906718257517, 2.31327682129332, 61.9545828476248, 1.0118943416142, 0, 1, 0, 23, 0.979087240697796, 0, 0, 0, 1, 0, Text, 90d21d37-3e03-49f6-ad48-91f150c60bf0
0, 0, 1, 0, 0, 0.976420015402334, 0.978763646147861, 1, 0.0140251854596716, 0.979308330602041, 11.4385088909167, 4.9676551269384, 0.0588761111425219, 40, 0, 61.8500074139983, 1.03534327554422, 0, 53.4192418729584, 4.58837475867156, 2.41102721018511, 61.0192629385056, 1.04071424384637, 0, 1, 0, 23, 0.98176156035757, 0, 0, 1, 0, 0, Text, 1b5080a5-c143-4fd2-9664-b1f37d1d39ab
0, 0, 1, 0, 1, 0.977627490992437, -0.814889336152032, 1, 0.0112324746400587, 0.988062942157951, 9.32466201596316, 11.4709964292676, 0.998096770808486, 40, 0, 61.7949744551922, 1.05224034964143, 0, 52.969128594571, 7.80148836117946, 1.44567906483651, 61.9590859746199, 1.01556270113091, 0, 1, 0, 23, 0.997750995130225, 0, 0, 0, 0, 0, Text, 94000013-a575-41d6-bfc0-fb6eabc1d582
0, 0, 1, 0, 0, 0.977947958083727, -0.751106686681367, 1, 0.0112324746400587, 0.988062942157951, 15.0920915586792, 11.4812086645148, 0.998662347192502, 40, 0, 61.7870286395645, 1.05356065859842, 0, 49.5151250572167, 7.94625218299374, 3.27964180523978, 60.9834802952234, 1.16711434465705, 0, 1, 0, 23, 1.00318115302563, 0, 1, 0, 0, 0, Text, f9e3941c-cea2-4d1f-8714-644791224b7f
0, 0, 1, 0, 0, 0.978787195188929, -0.955691142817627, 1, 0, 0, 3.86416115547897, 12.5358858321369, 0.0156231943479339, 0, 22, 61.8271864800684, 0.0807853719938734, 0, 52.4101552143544, 7.37746120459854, 2.34769274549345, 61.9259966565747, 0.0942827828412838, 0, 0, 41, 0, 0.0162147829970454, 0, 0, 0, 0, 0, Text, aa8c5943-7ea8-4bfd-b010-a94375813819
0, 0, 1, 0, 0, -0.864073321617195, -0.957790688037627, 1, 0.0759026607211741, 2.49929479085322, 18.1669038706904, 9.21455063570554, 0.161236521010983, 40, 0, 58.6806427976556, 2.23948821007878, 0, 47.3443908713855, 13.8339291150592, 7.19821366257115, 55.9163486973599, 5.95687325863959, 0, 4, 0, 23, 3.92810982819746, 0, 0, 0, 1, 0, Other, 967f2c40-1a0c-4259-b9cb-f7f80c4b7612
0, 0, 1, 0, 0, -0.860905278821699, -0.955329459240772, 1, 1.55685228814153, 1.00567777288366, 17.5620242432452, 11.8083186719353, 1.03504570117803, 40, 0, 58.7013031360908, 1.2909930875671, 0, 46.7952038289837, 13.3739590696605, 3.86013906967007, 55.8647856646346, 4.92691961968515, 1, 5, 0, 23, 2.92750766835329, 0, 1, 0, 0, 0, Other, 4fc5aabc-4aa1-45ef-9002-61e792992818
0, 0, 1, 1, 0, -0.898638606460067, -0.97377924606245, 1, 0.618005756637936, 0.0103386892053647, 11.4091411214827, 5.25891333875057, 1.01275392394182, 40, 0, 57.8123465604635, 2.68746361537638, 0, 47.1333313436872, 12.1392007382227, 1.41182193677767, 59.8659736566336, 1.09888597947514, 1, 2, 0, 23, 1.00309651863807, 0, 0, 0, 1, 0, Other, eb3b1c51-ee38-41fb-9c8e-c490e2382052
1, 0, 1, 1, 0, 0.971828316181369, -0.917104008718843, 1, 1.02741218555543, 2.30256452521765, 7.31820102223912, 17.8995664861757, 1.04808866943503, 0, 22, 61.6536244643638, 0.936877234847938, 0, 39.1410212548413, 15.1184237988628, 6.25243738164988, 55.3979570639798, 6.08391515551233, 1, 1, 41, 0, 4.96933856650512, 0, 0, 0, 1, 0, Wire, f9581715-c415-4ecb-8e94-5341747169e3
1, 0, 1, 1, 0, 0.970850660830889, -0.961445204027083, 1, 2.25777492746225, 0.59137529999932, 12.4051603444071, 6.70928622666989, 1.08627388020047, 40, 0, 60.2872314785094, 1.27763293175998, 0, 31.0602111781295, 20.0812479708786, 8.2863868588098, 53.1845111308747, 8.8969099327797, 1, 10, 0, 23, 6.91527787129745, 0, 0, 1, 0, 0, Other, d5b461f0-b095-4e3c-bf7a-9b8f9367181a
1, 0, 1, 1, 0, 0.972742558248606, -0.963468376977283, 1, 2.09717157533732, 1.10863761380578, 9.99399370073461, 12.2541917191785, 1.0133230674971, 0, 22, 60.5686185328304, 1.32084103155225, 0, 27.9810055497402, 27.2528532569382, 8.42497020820496, 52.0556199421923, 8.97184969961384, 1, 3, 41, 0, 6.87775640795338, 0, 0, 0, 1, 0, Wire, 39eef901-0c61-4808-a16a-b084b3f6f18c
0, 0, 1, 0, 0, -0.817426031603699, -0.969735800448209, 1, 0.0244194585682063, 0.0783368580140076, 20.3395549925145, 9.14620584855822, 1.00689966144923, 0, 22, 58.658477546098, 2.10838929413621, 0, 47.5580504406102, 13.1097280119911, 2.40712034382392, 57.6028573695289, 2.11181047513416, 1, 5, 41, 0, 1.01018986931314, 0, 0, 0, 0, 0, Other, a053ee42-3d67-4aef-94be-3cbc0f72217f
0, 1, 1, 1, 0, -0.869742749811181, -0.976428269531428, 1, 0.010631217047425, 0.989343851969657, 17.8370680598442, 9.22183318978707, 0.0413279956310692, 40, 0, 57.7810944677247, 2.26199101896505, 0, 47.260621029318, 12.9291057729638, 2.41286888950641, 58.0189890603383, 2.09353458552326, 0, 5, 0, 23, 1.01434253422717, 0, 0, 0, 1, 0, Other, 5fdf3d76-f9ef-4424-a4da-d27f26eea19e
0, 0, 1, 1, 0, -0.973976505851252, 0.973256999268027, 1, 1.03233502347447, 0.0810996421398322, 17.2830501430212, 9.24993395082741, 1.03994421948381, 40, 0, 56.956662637086, 3.11066686420036, 0, 49.3537696497287, 11.3492226867011, 5.47747838710894, 55.1089186668595, 5.62345677591342, 1, 3, 0, 23, 3.25488546615071, 0, 0, 1, 0, 0, Other, 1b639565-dea9-49f1-a040-ffc5171ea0f1
0, 0, 1, 1, 0, -0.974018327202822, 0.978232013228335, 1, 0.969235872410926, 0.00628627584229952, 12.0824967613703, 5.28515676653572, 1.01481298969078, 40, 0, 57.3489279837775, 3.2096451841292, 0, 50.0880130648391, 10.0493902115878, 5.20765746923204, 56.9143085644137, 4.21444396639598, 1, 4, 0, 23, 1.07772907615928, 0, 0, 1, 0, 0, Other, a57fce0a-5392-4c0d-9b07-99388face649
1, 0, 1, 0, 0, -0.974307356822802, 0.974229536074295, 1, 0.0967800320217535, 0.900818374284099, 17.4192864987693, 12.0638507813521, 1.03761339984798, 40, 0, 57.9037851058471, 1.13226617491472, 0, 49.5103945517516, 9.99421437399489, 3.67521715218481, 56.8674645963267, 4.08387835144587, 1, 4, 0, 23, 2.27089334076503, 0, 1, 0, 0, 0, Other, b0042525-1a9e-4919-b869-208a2c6701fe
0, 0, 1, 1, 0, -0.975429978798365, 0.931265298306427, 1, 0.0773237744811051, 0.0145051517336841, 10.3727524288971, 9.88185272311353, 1.01613864429152, 40, 0, 56.9285555222919, 1.08603019484724, 0, 50.0411891909675, 9.88752937055201, 1.39751122267825, 59.0091474721022, 1.31634859933658, 1, 2, 0, 23, 1.00918362989538, 0, 0, 0, 1, 0, Other, da10c445-ae17-4b0c-a814-8b84a7170144
1, 0, 1, 1, 0, 0.970451148890075, 0.975717716931036, 1, 0.384965308295146, 0.180385810836793, 8.15712731062563, 21.2962682508071, 0.982179222001482, 0, 22, 62.7807180745628, 0.0700694049394601, 0, 26.5507639698639, 18.8579489169378, 5.41510440973093, 55.1610750970192, 5.11495580376181, 1, 0, 41, 0, 3.98321272854942, 0, 0, 1, 0, 0, Wire, 3d5cd106-cddb-49f0-add0-1a9cbe69cfce
1, 0, 1, 1, 0, -0.955475311837207, 0.967678522623646, 1, 2.33568983521018, 0.0353207835731646, 9.69361154752986, 4.82181648492798, 1.89937160858491, 0, 22, 57.3950301123189, 0.147618119897213, 0, 48.5357817019221, 9.16651192525335, 6.50841035313996, 57.9071959395537, 4.92936722037325, 1, 3, 41, 0, 3.95468730288339, 0, 0, 0, 1, 0, Other, 75eb77a1-ccb1-40a2-a213-63ead5ef4576
1, 0, 1, 0, 0, -0.944387892629207, 0.953849605065118, 1, 1.94597922068244, 1.0426175605906, 8.76196153744248, 4.36846922285519, 1.01594510971008, 0, 22, 61.6121250677919, 0.113004334585276, 0, 37.0805328714895, 16.4109565802948, 4.3828191271729, 56.001320399729, 4.14889981658763, 1, 2, 41, 0, 3.96946208988081, 0, 0, 0, 1, 0, Wire, 47bc760a-efda-456d-a159-8ecd70d33d1a
0, 0, 1, 1, 0, -0.973604747282381, 0.963659089538977, 1, 1.08058459677644, 1.03488129941245, 15.3136000255658, 8.17132978037845, 1.96227257224505, 40, 0, 56.9362931565049, 3.07848902068498, 0, 50.0510589644203, 10.6931831575904, 4.8919005918512, 57.8331152379477, 4.60958161058553, 1, 4, 0, 23, 3.94376508446124, 0, 0, 0, 1, 0, Other, 3d261ce5-fe9a-4479-87f4-f99abe18cf42
0, 0, 1, 1, 0, -0.971360507738154, 0.953849605065118, 1, 0.186078711319238, 0.127118098353698, 4.84137182849449, 13.0082152180189, 0.0350655276051118, 0, 22, 56.9063329360651, 3.15617955190254, 0, 49.067101521426, 10.8246304633447, 6.23973030635762, 56.0732766211115, 5.00490998430071, 0, 2, 41, 0, 3.99702789989436, 0, 0, 0, 0, 0, Wire, 357597ed-d593-42ee-a19d-3a1126cd4045
0, 0, 1, 0, 0, -0.793061589558041, 0.901267888531959, 1, 1.95750595484323, 2.97274242372202, 15.6148521673843, 10.0876359523771, 0.221868912894899, 40, 0, 56.5840287934865, 3.10017179538505, 0, 45.6686495720438, 12.1427847298095, 7.10629642793343, 56.8661595196648, 5.95387746687834, 0, 6, 0, 23, 4.92167306294842, 0, 0, 0, 1, 0, Other, b177778e-28f3-4e31-9c5f-762e8c72db32
0, 0, 1, 0, 0, -0.811205772605915, 0.911883167439264, 1, 1.31233447491076, 1.019469834104, 17.5140611607652, 12.2079353513508, 1.04602165570266, 40, 0, 56.1792230798253, 3.66683678656523, 0, 40.6951820925287, 14.3467031939258, 7.22244710949588, 56.0590051471965, 5.06006995443709, 1, 4, 0, 23, 3.93055884584521, 0, 1, 0, 0, 0, Other, e2198c46-a900-4602-a4a2-cab524c89575
0, 0, 1, 1, 0, -0.855713061477213, 0.91044821732818, 1, 0.143927542524875, 1.00119138069512, 12.3932453076347, 6.86811109425338, 1.05475541622163, 0, 22, 55.4387618163547, 1.80144176889355, 0, 45.5622323606122, 11.4163179533428, 4.16858323639557, 56.9584273876499, 4.9889100819695, 1, 2, 41, 0, 2.02636828184235, 0, 0, 0, 1, 0, Other, 6674ed6d-93a2-42a6-b21d-4780c0c9f71b
1, 0, 1, 0, 0, 0.95864687381424, 0.975020223423621, 1, 1.09990907855334, 3.62588838384043, 9.46031081208897, 11.3545726051667, 1.07620527350543, 0, 22, 61.6646681764303, 0.933864384381595, 0, 3.45603473520513, 47.5490037347795, 12.024495182672, 50.9839570726152, 10.0082026379133, 1, 6, 41, 0, 7.95779837374888, 0, 1, 0, 0, 0, Wire, 3661d7a0-d266-452f-864e-2ab8116065e5
0, 0, 1, 0, 0, -0.697389135018593, -0.800864769554871, 1, 2.88100539861997, 0.0205450483679238, 12.9394198806429, 6.62911322379546, 1.10778495004269, 40, 0, 57.5795524846859, 2.02494554107781, 0, 46.6126250022546, 11.5811905090408, 4.29634209245306, 58.8150118040218, 3.05533036365793, 1, 5, 0, 23, 2.90043594099417, 0, 0, 1, 0, 0, Other, ac902a25-2b24-4944-a66c-746862ca0701
1, 0, 1, 0, 0, 0.942128225097144, 0.823615302193876, 1, 0.980221334303508, 2.82597737780335, 7.66053819160218, 11.4011709456642, 1.01845610327593, 0, 22, 60.5656981617975, 2.03243831113807, 0, 6.74748008301156, 45.7077206783672, 7.99074754011152, 53.4935688108578, 6.17516890220521, 1, 11, 41, 0, 5.91038360858273, 0, 0, 1, 0, 0, Wire, cd3d22f6-0d20-4cd0-b377-c9d674f1eedd
0, 0, 1, 1, 0, -0.789815454475367, 0.810887588532737, 1, 1.81948100594334, 0.0165263879738707, 11.2471470343098, 4.19856314884848, 1.01903442706833, 0, 22, 56.1500002986489, 3.50471918497049, 0, 46.2397852241866, 11.8028698444375, 3.30858926732151, 59.7814201771903, 2.10960843445135, 1, 6, 41, 0, 1.98522540648457, 0, 0, 0, 1, 0, Other, 50b162bd-700f-45f1-9f1f-12cc8e7faf51
0, 0, 1, 0, 1, -0.930124221057892, 0.705044565330882, 1, 0.228894785706894, 1.97665340256574, 13.5856509736422, 7.63988507507516, 0.0266810620783442, 40, 0, 55.7550846021145, 1.82168229860404, 0, 38.7951124074126, 15.073875440067, 6.33032995222815, 58.8939550252213, 3.99984259268913, 0, 1, 0, 23, 2.97436251263885, 0, 0, 1, 0, 0, Other, bff3016a-4a0b-416b-b9fb-25f0c68cbc5b
